,3_text.txt
kshamta,-7.992687577564635e-06
kshatiryas,-2.6642291925215447e-06
ksi,-1.0656916770086179e-05
ksm,-2.6642291925215447e-06
kst,-7.992687577564635e-06
ksy,-2.6642291925215447e-06
kt,-5.3284583850430894e-06
kte,-5.3284583850430894e-06
ktm,-2.6642291925215447e-06
ktwa,-2.6642291925215447e-06
ku,-4.529189627286626e-05
kua,-2.6642291925215447e-06
kub,-1.3321145962607725e-05
kuban,-2.6642291925215447e-06
kubball,-2.6642291925215447e-06
kubsey,-2.6642291925215447e-06
kuc,-5.3284583850430894e-06
kucch,-7.992687577564635e-06
kuch,-0.0012894869291804278
kuchb,-2.6642291925215447e-06
kuche,-5.3284583850430894e-06
kuchh,-0.00013321145962607724
kuchha,-2.6642291925215447e-06
kuchhh,-2.6642291925215447e-06
kuchl,-2.6642291925215447e-06
kuchla,-2.6642291925215447e-06
kuchni,-2.6642291925215447e-06
kucj,-2.6642291925215447e-06
kud,-1.3321145962607725e-05
kudane,-2.6642291925215447e-06
kudiye,-5.3284583850430894e-06
kudne,-2.6642291925215447e-06
kudos,-1.0656916770086179e-05
kudosaapvolunteers,-2.6642291925215447e-06
kue,-2.6642291925215447e-06
kuffar,-2.6642291925215447e-06
kufr,-2.6642291925215447e-06
kuhd,-2.6642291925215447e-06
kuj,-1.0656916770086179e-05
kujh,-5.3284583850430894e-06
kuki,-1.0656916770086179e-05
kuladhi,-2.6642291925215447e-06
kulfi,-7.992687577564635e-06
kulwant,-2.6642291925215447e-06
kum,-2.1313833540172358e-05
kuma,-2.6642291925215447e-06
kuman,-2.6642291925215447e-06
kumar,-7.992687577564635e-05
kumarguddu,-2.6642291925215447e-06
kumari,-2.6642291925215447e-06
kumasi,-2.6642291925215447e-06
kumkum,-2.6642291925215447e-06
kumm,-2.6642291925215447e-06
kunal,-2.6642291925215447e-06
kunba,-2.6642291925215447e-06
kundan,-2.6642291925215447e-06
kundrabawa,-5.3284583850430894e-06
kundu,-1.598537515512927e-05
kungfu,-2.6642291925215447e-06
kunji,-2.6642291925215447e-06
kunjiya,-7.992687577564635e-06
kunjiyaan,-5.3284583850430894e-06
kunjiyon,-2.6642291925215447e-06
kunjuiyaan,-2.6642291925215447e-06
kunnjiya,-2.6642291925215447e-06
kunwar,-2.6642291925215447e-06
kuppi,-2.6642291925215447e-06
kur,-2.6642291925215447e-06
kuran,-5.3284583850430894e-06
kurkure,-2.6642291925215447e-06
kursi,-1.598537515512927e-05
kurt,-2.6642291925215447e-06
kurta,-5.3284583850430894e-06
kurte,-2.6642291925215447e-06
kuru,-2.6642291925215447e-06
kus,-2.6642291925215447e-06
kusal,-2.6642291925215447e-06
kush,-2.664229192521545e-05
kushi,-2.6642291925215447e-06
kushkbri,-2.6642291925215447e-06
kushnaseeb,-2.6642291925215447e-06
kushwah,-2.6642291925215447e-06
kushwaha,-2.3978062732693904e-05
kuta,-7.992687577564635e-06
kute,-5.3284583850430894e-06
kuthe,-2.6642291925215447e-06
kuti,-2.6642291925215447e-06
kutiya,-7.992687577564635e-06
kutiyo,-2.6642291925215447e-06
kutlu,-2.6642291925215447e-06
kuto,-2.6642291925215447e-06
kutoomb,-2.6642291925215447e-06
kutt,-5.3284583850430894e-06
kutta,-8.259110496816789e-05
kutte,-0.00013321145962607724
kuttey,-5.3284583850430894e-06
kutti,-5.3284583850430894e-06
kuttiya,-2.6642291925215447e-06
kutto,-2.1313833540172358e-05
kutton,-5.3284583850430894e-06
kuttoo,-2.6642291925215447e-06
kutty,-2.6642291925215447e-06
kutuhal,-2.6642291925215447e-06
kuty,-2.6642291925215447e-06
kuun,-2.6642291925215447e-06
kuvari,-2.6642291925215447e-06
kuvh,-5.3284583850430894e-06
kuwara,-5.3284583850430894e-06
kuy,-2.6642291925215447e-06
kuyu,-2.6642291925215447e-06
kuzliwal,-2.6642291925215447e-06
kv,-2.3978062732693904e-05
kvi,-2.6642291925215447e-06
kvian,-5.3284583850430894e-06
kvians,-7.992687577564635e-06
kvs,-2.6642291925215447e-06
kwashiorkor,-2.6642291925215447e-06
kwo,-2.6642291925215447e-06
kwvr,-2.6642291925215447e-06
ky,-3.996343788782317e-05
kya,-0.0028587179235756177
kyaa,-3.197075031025854e-05
kyaaa,-1.3321145962607725e-05
kyaaaaaa,-2.6642291925215447e-06
kyahai,-2.6642291925215447e-06
kyai,-2.6642291925215447e-06
kyakrta,-2.6642291925215447e-06
kyari,-2.6642291925215447e-06
kye,-1.8649604347650815e-05
kyi,-2.6642291925215447e-06
kyle,-5.594881304295244e-05
kyn,-1.0656916770086179e-05
kynki,-2.6642291925215447e-06
kyo,-9.058379254573252e-05
kyoki,-2.1313833540172358e-05
kyon,-4.529189627286626e-05
kyonke,-2.6642291925215447e-06
kyonki,-2.1313833540172358e-05
kyse,-2.6642291925215447e-06
kyu,-0.00038897746210814557
kyuki,-7.19341881980817e-05
kyun,-0.0001598537515512927
kyunki,-6.127727142799553e-05
kzj,-2.6642291925215447e-06
l,-0.00015186106397372805
la,-7.459841739060326e-05
laaaye,-2.6642291925215447e-06
laadala,-5.3284583850430894e-06
laag,-5.3284583850430894e-06
laagos,-2.6642291925215447e-06
laai,-2.6642291925215447e-06
laajawaab,-2.6642291925215447e-06
laake,-2.6642291925215447e-06
laakh,-5.3284583850430894e-06
laakr,-2.6642291925215447e-06
laal,-7.992687577564635e-06
laala,-2.6642291925215447e-06
laalchi,-2.6642291925215447e-06
laana,-5.3284583850430894e-06
laane,-1.3321145962607725e-05
laao,-2.6642291925215447e-06
laapta,-2.6642291925215447e-06
laat,-4.795612546538781e-05
laata,-2.6642291925215447e-06
laate,-1.3321145962607725e-05
laavo,-2.6642291925215447e-06
laaya,-1.0656916770086179e-05
laayak,-2.6642291925215447e-06
laaye,-7.992687577564635e-06
lab,-2.1313833540172358e-05
label,-2.6642291925215447e-06
labelled,-2.6642291925215447e-06
labels,-2.6642291925215447e-06
labors,-2.6642291925215447e-06
labour,-5.3284583850430894e-06
labourers,-2.6642291925215447e-06
labrinth,-2.6642291925215447e-06
labs,-7.992687577564635e-06
lac,-1.0656916770086179e-05
lace,-2.6642291925215447e-06
lack,-1.598537515512927e-05
lacks,-7.992687577564635e-06
lacma,-2.6642291925215447e-06
lacs,-7.992687577564635e-06
lactur,-2.6642291925215447e-06
lad,-7.992687577564635e-06
ladai,-1.8649604347650815e-05
ladat,-2.6642291925215447e-06
ladddooooooooooo,-2.6642291925215447e-06
ladder,-7.992687577564635e-06
laddo,-5.3284583850430894e-06
laddoo,-2.3978062732693904e-05
laddu,-5.062035465790935e-05
ladduo,-5.3284583850430894e-06
ladduuoon,-2.6642291925215447e-06
lade,-2.6642291925215447e-06
ladegi,-2.6642291925215447e-06
ladenge,-5.3284583850430894e-06
ladhke,-2.6642291925215447e-06
ladhko,-2.6642291925215447e-06
ladhkoyo,-2.6642291925215447e-06
ladies,-3.463497950278008e-05
ladiya,-2.6642291925215447e-06
ladka,-9.857648012329716e-05
ladke,-0.00011189762608590488
ladkein,-2.6642291925215447e-06
ladki,-0.00023445216894189597
ladkia,-5.3284583850430894e-06
ladkian,-2.6642291925215447e-06
ladkii,-2.6642291925215447e-06
ladkio,-5.3284583850430894e-06
ladkiya,-6.127727142799553e-05
ladkiyaan,-5.3284583850430894e-06
ladkiyan,-1.598537515512927e-05
ladkiyo,-6.127727142799553e-05
ladkiyon,-1.0656916770086179e-05
ladkiyp,-2.6642291925215447e-06
ladko,-2.9306521117736996e-05
ladkon,-5.3284583850430894e-06
ladkyian,-2.6642291925215447e-06
ladli,-2.6642291925215447e-06
ladne,-5.3284583850430894e-06
lado,-5.3284583850430894e-06
ladoge,-5.3284583850430894e-06
ladoo,-2.664229192521545e-05
ladoos,-2.6642291925215447e-06
lads,-2.6642291925215447e-06
ladsontour,-2.6642291925215447e-06
ladta,-2.6642291925215447e-06
ladu,-2.6642291925215447e-06
ladwate,-2.6642291925215447e-06
lady,-3.463497950278008e-05
ladybug,-2.6642291925215447e-06
ladyfriend,-2.6642291925215447e-06
lae,-5.3284583850430894e-06
laena,-2.6642291925215447e-06
laenge,-2.6642291925215447e-06
lafda,-5.3284583850430894e-06
laffin,-2.6642291925215447e-06
lag,-0.00029839366956241304
laga,-0.0002797440652147622
lagaa,-2.6642291925215447e-06
lagaao,-2.6642291925215447e-06
lagaatar,-2.6642291925215447e-06
lagaay,-2.6642291925215447e-06
lagadea,-2.6642291925215447e-06
lagae,-2.6642291925215447e-06
lagai,-2.6642291925215447e-06
lagakar,-5.3284583850430894e-06
lagalo,-2.6642291925215447e-06
lagam,-2.6642291925215447e-06
lagan,-7.992687577564635e-06
lagana,-1.8649604347650815e-05
lagane,-2.3978062732693904e-05
lagao,-1.598537515512927e-05
lagarahe,-2.6642291925215447e-06
lagat,-1.0656916770086179e-05
lagata,-1.8649604347650815e-05
lagataar,-5.3284583850430894e-06
lagatar,-2.1313833540172358e-05
lagate,-1.0656916770086179e-05
lagati,-1.0656916770086179e-05
lagaya,-1.0656916770086179e-05
lagaye,-7.992687577564635e-06
lagayega,-2.6642291925215447e-06
lagayi,-2.6642291925215447e-06
lagbag,-2.6642291925215447e-06
lagbhag,-7.992687577564635e-06
lage,-9.857648012329716e-05
lagega,-3.197075031025854e-05
lagegi,-7.992687577564635e-06
lagenge,-1.0656916770086179e-05
lageraho,-2.6642291925215447e-06
lagey,-1.0656916770086179e-05
laghbagh,-2.6642291925215447e-06
laghte,-2.6642291925215447e-06
laghusanka,-2.6642291925215447e-06
lagi,-6.394150062051708e-05
lagkte,-2.6642291925215447e-06
lagn,-2.6642291925215447e-06
lagna,-7.992687577564635e-06
lagne,-1.8649604347650815e-05
lago,-2.6642291925215447e-06
lagra,-2.6642291925215447e-06
lagta,-0.00032237173229510694
lagtahai,-2.6642291925215447e-06
lagte,-2.9306521117736996e-05
lagtey,-2.6642291925215447e-06
lagti,-5.861304223547399e-05
lagu,-1.3321145962607725e-05
lagwa,-5.3284583850430894e-06
lagwaenge,-2.6642291925215447e-06
lagwai,-2.6642291925215447e-06
lagwata,-2.6642291925215447e-06
lagwayi,-2.6642291925215447e-06
lah,-2.6642291925215447e-06
lahar,-2.6642291925215447e-06
laharaya,-2.6642291925215447e-06
lahe,-2.6642291925215447e-06
lahor,-2.6642291925215447e-06
lahore,-2.6642291925215447e-06
lahraya,-2.6642291925215447e-06
lai,-2.6642291925215447e-06
laid,-7.992687577564635e-06
laik,-2.6642291925215447e-06
laila,-1.3321145962607725e-05
lain,-2.6642291925215447e-06
lait,-5.3284583850430894e-06
lajabab,-2.6642291925215447e-06
lajj,-2.6642291925215447e-06
lak,-2.6642291925215447e-06
lakar,-2.6642291925215447e-06
lake,-1.3321145962607725e-05
lakefront,-2.6642291925215447e-06
laken,-5.3284583850430894e-06
laker,-2.6642291925215447e-06
lakers,-5.3284583850430894e-06
lakes,-5.3284583850430894e-06
lakh,-6.394150062051708e-05
lakhiya,-2.6642291925215447e-06
lakho,-2.6642291925215447e-06
lakhon,-5.3284583850430894e-06
lakhpati,-2.6642291925215447e-06
lakhs,-2.6642291925215447e-06
lakhwinderkmp,-2.6642291925215447e-06
lakin,-3.729920869530163e-05
lakinhamari,-2.6642291925215447e-06
lakra,-2.6642291925215447e-06
lakshmi,-2.6642291925215447e-06
lal,-3.197075031025854e-05
lala,-1.3321145962607725e-05
lalaaj,-2.6642291925215447e-06
lalan,-2.6642291925215447e-06
lalchi,-5.3284583850430894e-06
lalit,-2.6642291925215447e-06
lalle,-2.6642291925215447e-06
lallu,-5.3284583850430894e-06
laln,-2.6642291925215447e-06
lalu,-7.992687577564635e-06
laluji,-2.6642291925215447e-06
lamar,-2.3978062732693904e-05
lamb,-1.0656916770086179e-05
lamba,-3.197075031025854e-05
lambaaa,-2.6642291925215447e-06
lambai,-2.6642291925215447e-06
lambe,-5.3284583850430894e-06
lambert,-2.6642291925215447e-06
lambi,-2.1313833540172358e-05
lambiiiii,-2.6642291925215447e-06
lambu,-2.6642291925215447e-06
lame,-5.3284583850430894e-06
lammmmbbbbbaaaaaa,-2.6642291925215447e-06
lan,-2.6642291925215447e-06
lana,-1.3321145962607725e-05
lanat,-2.664229192521545e-05
lance,-2.6642291925215447e-06
lanciano,-2.6642291925215447e-06
land,-9.058379254573252e-05
landacquisitionbill,-0.0003383571074502362
landacquisitionordinance,-7.992687577564635e-06
landbillinparl,-2.6642291925215447e-06
landbillwar,-2.6642291925215447e-06
landed,-2.6642291925215447e-06
landgrabordinance,-2.6642291925215447e-06
landlies,-2.6642291925215447e-06
landlord,-2.6642291925215447e-06
landordinance,-2.1313833540172358e-05
lands,-5.3284583850430894e-06
landslide,-7.992687577564635e-06
lane,-3.996343788782317e-05
lang,-2.6642291925215447e-06
langar,-1.0656916770086179e-05
langot,-2.6642291925215447e-06
language,-1.0656916770086179e-05
langur,-2.6642291925215447e-06
lani,-2.6642291925215447e-06
lanka,-2.6642291925215447e-06
lantern,-2.6642291925215447e-06
lanterns,-2.6642291925215447e-06
lanti,-2.6642291925215447e-06
lao,-2.9306521117736996e-05
laoge,-2.6642291925215447e-06
lap,-5.3284583850430894e-06
lapak,-2.6642291925215447e-06
lapet,-2.6642291925215447e-06
laplapa,-5.3284583850430894e-06
laplapayi,-2.6642291925215447e-06
lappi,-2.6642291925215447e-06
lappy,-2.6642291925215447e-06
laptop,-2.664229192521545e-05
lara,-2.6642291925215447e-06
larenge,-2.6642291925215447e-06
large,-5.3284583850430894e-06
larger,-2.6642291925215447e-06
largest,-7.992687577564635e-06
largo,-2.6642291925215447e-06
larke,-2.6642291925215447e-06
larkey,-2.6642291925215447e-06
larki,-1.0656916770086179e-05
larkiyo,-2.6642291925215447e-06
larry,-1.8649604347650815e-05
laryngitis,-2.6642291925215447e-06
las,-3.197075031025854e-05
laser,-7.992687577564635e-06
lash,-5.3284583850430894e-06
lasoon,-2.6642291925215447e-06
last,-0.000415619754033361
lastg,-5.3284583850430894e-06
lastly,-5.3284583850430894e-06
lasts,-2.6642291925215447e-06
lastweekendhome,-2.6642291925215447e-06
lastwicket,-2.6642291925215447e-06
lat,-5.3284583850430894e-06
lata,-1.598537515512927e-05
latae,-2.6642291925215447e-06
latak,-2.6642291925215447e-06
late,-0.00015186106397372805
lately,-7.992687577564635e-06
latepass,-2.6642291925215447e-06
later,-3.197075031025854e-05
laterg,-2.6642291925215447e-06
lateshow,-5.3284583850430894e-06
latest,-5.3284583850430894e-06
latey,-2.6642291925215447e-06
lathi,-5.3284583850430894e-06
latino,-2.6642291925215447e-06
latka,-1.598537515512927e-05
latkaane,-2.6642291925215447e-06
latkakar,-2.6642291925215447e-06
latkata,-2.6642291925215447e-06
latke,-2.6642291925215447e-06
latki,-2.6642291925215447e-06
lattimore,-2.6642291925215447e-06
latvala,-2.6642291925215447e-06
lau,-2.6642291925215447e-06
lauda,-2.6642291925215447e-06
laude,-2.6642291925215447e-06
laudo,-2.6642291925215447e-06
lauds,-2.6642291925215447e-06
laufed,-1.3321145962607725e-05
laugh,-2.664229192521545e-05
laughable,-2.6642291925215447e-06
laughed,-5.3284583850430894e-06
laughhing,-2.6642291925215447e-06
laughing,-2.3978062732693904e-05
laughng,-2.6642291925215447e-06
laughs,-2.6642291925215447e-06
laughter,-2.6642291925215447e-06
lauh,-2.6642291925215447e-06
lauki,-2.6642291925215447e-06
launch,-3.463497950278008e-05
launched,-5.3284583850430894e-06
launcher,-1.0656916770086179e-05
launches,-2.6642291925215447e-06
launching,-2.6642291925215447e-06
launda,-6.660572981303862e-05
launday,-2.6642291925215447e-06
launde,-6.660572981303862e-05
laundey,-5.3284583850430894e-06
laundiya,-2.6642291925215447e-06
laundo,-5.3284583850430894e-06
launga,-5.3284583850430894e-06
laura,-5.3284583850430894e-06
laureate,-2.6642291925215447e-06
lauren,-1.8649604347650815e-05
lauryn,-2.6642291925215447e-06
laut,-5.3284583850430894e-06
lauta,-1.3321145962607725e-05
lavigne,-2.3978062732693904e-05
law,-3.996343788782317e-05
lawandiabaazi,-2.6642291925215447e-06
lawange,-7.992687577564635e-06
lawda,-2.6642291925215447e-06
lawn,-2.6642291925215447e-06
lawns,-5.3284583850430894e-06
laws,-1.0656916770086179e-05
lawson,-2.6642291925215447e-06
lawyer,-5.3284583850430894e-06
lawyers,-2.6642291925215447e-06
lax,-7.992687577564635e-06
laxman,-2.6642291925215447e-06
laxmi,-5.3284583850430894e-06
lay,-5.3284583850430894e-06
laya,-3.729920869530163e-05
layak,-3.996343788782317e-05
layakb,-2.6642291925215447e-06
laye,-2.9306521117736996e-05
layega,-2.6642291925215447e-06
layege,-2.6642291925215447e-06
layi,-7.992687577564635e-06
laying,-2.6642291925215447e-06
layk,-2.6642291925215447e-06
laynay,-2.6642291925215447e-06
layo,-2.6642291925215447e-06
layoge,-2.6642291925215447e-06
layout,-5.3284583850430894e-06
layover,-2.6642291925215447e-06
lazawaab,-2.6642291925215447e-06
laziest,-2.6642291925215447e-06
lazy,-1.0656916770086179e-05
lazyweb,-2.6642291925215447e-06
lbjsc,-2.6642291925215447e-06
lbpv,-2.6642291925215447e-06
lbw,-2.6642291925215447e-06
lcd,-5.3284583850430894e-06
lck,-5.3284583850430894e-06
ld,-5.3284583850430894e-06
ldka,-7.992687577564635e-06
ldke,-2.1313833540172358e-05
ldki,-3.996343788782317e-05
ldkio,-2.6642291925215447e-06
ldkiya,-1.598537515512927e-05
ldkiyo,-2.6642291925215447e-06
ldkiyon,-2.6642291925215447e-06
ldko,-2.6642291925215447e-06
ldna,-2.6642291925215447e-06
le,-0.0006181011726649984
lea,-1.0656916770086179e-05
lead,-3.729920869530163e-05
leader,-4.529189627286626e-05
leaders,-3.463497950278008e-05
leadership,-1.3321145962607725e-05
leading,-1.598537515512927e-05
leadoff,-2.6642291925215447e-06
leads,-1.3321145962607725e-05
league,-8.791956335321099e-05
leah,-2.6642291925215447e-06
leak,-2.6642291925215447e-06
leaked,-2.6642291925215447e-06
leaking,-2.6642291925215447e-06
lean,-1.0656916770086179e-05
learn,-3.463497950278008e-05
learned,-7.992687577564635e-06
learning,-7.992687577564635e-06
learns,-2.6642291925215447e-06
learnt,-1.0656916770086179e-05
lease,-2.6642291925215447e-06
least,-9.591225093077561e-05
leather,-1.8649604347650815e-05
leav,-2.6642291925215447e-06
leave,-9.058379254573252e-05
leaves,-1.0656916770086179e-05
leaving,-2.3978062732693904e-05
lebron,-7.992687577564635e-06
lechon,-5.3284583850430894e-06
lector,-2.6642291925215447e-06
lecture,-1.3321145962607725e-05
lecturer,-5.3284583850430894e-06
lectures,-5.3284583850430894e-06
led,-1.598537515512927e-05
ledki,-2.6642291925215447e-06
lee,-1.0656916770086179e-05
leela,-5.3284583850430894e-06
left,-9.591225093077561e-05
leftist,-2.6642291925215447e-06
leftover,-2.6642291925215447e-06
leg,-2.9306521117736996e-05
lega,-3.729920869530163e-05
legal,-7.992687577564635e-06
legally,-2.6642291925215447e-06
legandry,-2.6642291925215447e-06
lege,-1.0656916770086179e-05
legend,-1.0656916770086179e-05
legendary,-2.6642291925215447e-06
legi,-1.0656916770086179e-05
legionellosis,-2.6642291925215447e-06
lego,-5.3284583850430894e-06
legs,-2.6642291925215447e-06
legta,-5.3284583850430894e-06
leh,-5.3284583850430894e-06
lehar,-7.992687577564635e-06
lehen,-5.3284583850430894e-06
lehsun,-2.6642291925215447e-06
leia,-2.6642291925215447e-06
leicester,-5.3284583850430894e-06
lein,-7.992687577564635e-06
leishmaniasis,-2.6642291925215447e-06
lejaa,-2.6642291925215447e-06
lejaega,-2.6642291925215447e-06
lejaye,-2.6642291925215447e-06
lejayega,-2.6642291925215447e-06
leka,-2.6642291925215447e-06
lekar,-7.459841739060326e-05
leke,-9.857648012329716e-05
leken,-2.6642291925215447e-06
leker,-2.6642291925215447e-06
lekey,-2.6642291925215447e-06
lekhe,-2.6642291925215447e-06
lekhpal,-2.6642291925215447e-06
leki,-2.6642291925215447e-06
lekin,-0.00030638635713997766
lekr,-1.8649604347650815e-05
lekum,-5.3284583850430894e-06
lela,-2.6642291925215447e-06
lele,-2.3978062732693904e-05
leli,-1.0656916770086179e-05
leliya,-2.6642291925215447e-06
lelo,-7.992687577564635e-06
lelogay,-2.6642291925215447e-06
lelungi,-2.6642291925215447e-06
lemme,-7.992687577564635e-06
lemmon,-2.6642291925215447e-06
lemon,-1.0656916770086179e-05
